city,locality,zone,latitude,longitude,price_per_sqft,monthly_rent,maintenance_cost,safety_score,crime_rate,pollution_index,noise_level,hospital_distance_km,school_distance_km,college_distance_km,metro_distance_km,bus_stop_distance_km,road_connectivity_score,green_space_score,shopping_mall_distance_km,internet_speed_mbps,water_availability_score,power_backup
Mumbai,Bandra East,South,15.0045,74.8411,9852,68552,1782,6.6,3.9,142,4.1,0.95,1.69,3.77,5.19,0.24,6.0,5.1,1.22,211,8.8,No
Mumbai,Borivali,East,14.2829,73.0327,11264,36009,4165,9.1,3.5,133,3.7,4.87,1.21,1.11,2.66,0.12,7.2,5.0,0.99,242,8.4,No
Mumbai,Bandra East,East,17.4352,76.1784,15007,71681,1543,6.6,3.0,204,5.9,5.54,3.81,4.57,3.78,0.64,6.7,8.9,2.26,85,9.3,Yes
Mumbai,Navi Mumbai,North,16.4844,75.472,12747,54482,4577,8.4,2.0,128,7.3,1.05,2.25,3.69,3.42,0.62,7.7,6.0,0.64,61,6.2,No
Mumbai,Bandra East,North,14.3033,74.1966,14135,80140,1654,6.7,4.6,177,4.4,0.54,0.9,4.23,4.9,0.27,8.2,5.5,4.02,213,9.1,No
Mumbai,Borivali,West,28.2836,76.9112,12034,20253,6191,6.5,4.3,122,3.4,0.9,2.16,3.66,2.41,0.18,6.1,4.9,2.41,181,6.7,No
Mumbai,Andheri West,West,22.055,75.3031,12903,33624,5196,7.5,1.2,197,7.0,2.83,1.1,4.02,1.84,1.01,8.5,8.4,5.09,269,7.5,No
Mumbai,Navi Mumbai,East,27.8956,72.8191,12843,42516,3224,6.7,1.4,220,6.3,1.16,4.39,5.55,3.93,0.79,8.3,5.2,1.79,160,8.6,Yes
Mumbai,Navi Mumbai,East,26.9578,76.7648,6403,64777,6151,8.2,3.3,219,7.0,1.54,3.43,6.34,3.44,0.1,6.4,6.4,1.26,291,7.1,No
Mumbai,Borivali,West,28.3386,76.2971,4590,87993,3501,9.3,2.2,243,3.7,4.48,1.09,3.19,3.99,0.66,7.7,6.1,1.23,227,7.0,No
Mumbai,Navi Mumbai,Central,14.2357,79.0711,8390,43972,6332,8.4,2.1,181,3.7,2.54,4.18,5.36,5.26,0.3,7.4,5.2,2.69,242,6.5,Yes
Mumbai,Andheri West,West,13.7949,80.0736,14524,35209,1900,8.5,2.4,149,6.6,4.65,3.07,3.71,2.45,0.68,8.7,5.4,2.25,228,9.3,Yes
Mumbai,Borivali,West,19.1779,74.5586,15062,37760,2997,9.0,3.6,151,4.8,3.41,3.34,5.76,0.8,0.39,7.3,7.1,3.21,103,7.0,Yes
Mumbai,Andheri West,Central,25.6892,80.0657,7863,75341,5693,6.8,2.1,150,7.0,0.58,2.78,3.4,5.28,1.01,7.9,6.4,3.24,193,9.1,Yes
Mumbai,Borivali,South,15.6697,78.7041,14996,23092,1799,8.7,1.5,201,3.4,4.24,2.48,4.19,0.41,0.22,7.4,7.0,3.31,232,9.3,Yes
Mumbai,Borivali,East,26.8936,75.9199,7245,44694,6191,7.3,3.5,185,3.2,4.49,3.21,5.58,0.52,0.19,6.4,6.3,2.26,147,9.5,No
Mumbai,Navi Mumbai,Central,19.3478,77.1768,11938,76570,2594,8.4,2.9,163,4.9,5.68,3.78,6.97,2.64,0.13,7.0,6.2,3.93,133,9.0,Yes
Mumbai,Navi Mumbai,North,15.861,75.6245,4713,69217,3302,6.6,5.4,228,6.9,2.79,1.26,4.14,5.48,0.59,9.4,9.0,1.33,289,6.6,No
Mumbai,Navi Mumbai,West,25.9106,78.3889,9423,22035,5904,7.8,5.2,171,4.5,1.2,0.78,2.37,2.84,0.3,8.0,8.9,4.8,104,7.4,Yes
Mumbai,Bandra East,Central,20.2271,75.6747,6735,76935,3842,9.1,5.3,197,6.4,4.04,3.92,1.9,0.71,0.57,6.6,5.6,3.83,169,9.4,No
Mumbai,Andheri West,Central,18.5419,75.0478,7734,41737,2156,7.7,2.4,194,5.5,2.0,4.03,4.82,2.06,1.07,8.5,7.7,4.66,114,6.4,Yes
Mumbai,Navi Mumbai,South,24.8114,77.7944,12135,84687,3175,6.5,3.2,174,6.6,4.93,3.77,2.83,3.96,0.77,6.3,9.0,2.1,124,8.2,Yes
Mumbai,Andheri West,Central,12.9145,74.1263,11064,30012,2071,8.5,2.0,228,4.6,4.3,4.38,2.41,0.48,1.38,9.3,7.4,5.0,118,6.1,Yes
Mumbai,Bandra East,Central,15.8367,79.1056,9461,27808,5091,8.3,4.0,162,6.8,4.95,3.68,2.93,3.24,1.21,6.7,5.3,1.35,149,6.6,No
Mumbai,Powai,Central,13.8431,79.6673,13340,34256,1860,8.7,4.7,213,5.2,1.47,4.08,3.6,1.5,1.25,8.8,8.3,0.61,267,8.1,Yes
Mumbai,Borivali,North,15.5391,76.5965,7553,39393,6048,7.8,3.6,201,6.3,1.4,1.79,5.79,1.38,0.42,6.4,5.0,3.3,197,8.5,No
Mumbai,Powai,West,13.7329,76.0857,10032,41639,1520,6.8,3.7,250,4.6,1.18,0.52,5.83,0.8,1.21,7.9,7.3,1.1,271,8.4,Yes
Mumbai,Navi Mumbai,South,19.4897,79.4538,7081,19055,3290,8.9,3.6,230,4.8,1.59,3.0,3.03,3.95,0.27,7.5,5.4,5.1,77,8.2,Yes
Mumbai,Powai,East,27.042,76.7443,7060,87348,6387,7.8,4.6,204,7.3,5.86,1.62,3.45,3.57,0.31,7.4,7.9,4.25,162,8.7,No
Mumbai,Navi Mumbai,South,23.6105,75.5304,5981,83284,5671,7.3,4.1,229,3.7,2.42,1.35,6.66,3.82,0.44,7.0,6.6,0.64,90,7.2,No
Mumbai,Navi Mumbai,South,26.9623,78.4418,8242,89561,2729,8.6,3.3,167,5.1,4.35,0.49,1.88,1.94,0.72,9.2,5.0,4.98,265,7.6,No
Mumbai,Andheri West,West,25.5523,78.9826,4543,41773,3571,6.5,1.2,151,5.0,5.25,0.46,6.76,4.45,1.34,9.2,4.5,1.48,236,9.2,Yes
Mumbai,Borivali,North,24.324,73.0808,15006,42501,5188,7.4,2.7,215,6.8,3.36,3.56,6.49,1.82,1.11,7.0,6.8,0.8,150,6.3,No
Mumbai,Andheri West,Central,13.2681,77.7773,13676,65441,5652,9.4,4.4,204,5.8,5.74,3.12,4.73,2.83,1.48,9.5,6.8,5.12,165,8.3,No
Mumbai,Andheri West,South,20.5792,73.9979,14756,79773,5378,6.7,2.2,137,3.0,3.34,4.33,3.5,4.11,0.18,8.7,8.2,2.89,177,8.3,Yes
Mumbai,Powai,East,16.3414,78.1469,12217,19428,2284,8.5,2.2,132,4.2,3.55,3.73,6.63,4.54,0.29,8.1,7.2,1.37,177,7.6,Yes
Mumbai,Navi Mumbai,South,26.0492,74.7001,5561,56522,3312,7.4,3.7,257,6.9,2.47,0.79,3.75,1.08,1.17,7.8,4.7,1.15,262,6.7,Yes
Mumbai,Bandra East,East,25.2198,77.1213,6172,43268,2285,9.3,2.1,226,4.5,4.92,1.15,2.75,4.16,0.45,7.5,6.4,1.66,246,8.0,Yes
Mumbai,Andheri West,East,22.5907,74.5543,9462,41722,4378,8.1,4.2,140,3.3,1.84,1.84,5.99,4.89,0.9,7.0,4.8,2.78,213,9.0,No
Mumbai,Andheri West,South,25.1759,76.784,15026,18264,1929,7.3,3.5,124,3.2,2.16,0.49,5.86,3.44,0.69,8.8,6.1,5.24,156,7.9,Yes
Mumbai,Powai,North,23.6639,80.2448,5991,66525,4526,7.9,2.6,126,3.3,3.22,2.97,3.08,0.62,0.82,6.2,5.6,4.93,169,8.9,Yes
Mumbai,Powai,South,17.4149,78.3056,7272,81076,4855,9.1,5.4,198,6.5,2.89,1.15,6.21,0.63,1.4,6.0,6.6,3.55,106,8.2,Yes
Mumbai,Andheri West,East,23.4572,75.9838,4972,63046,3095,8.5,4.2,241,6.1,2.91,1.59,3.32,4.26,0.75,8.0,5.4,2.55,66,9.5,No
Mumbai,Andheri West,West,23.9596,79.1366,12257,36706,2031,8.1,1.8,260,3.1,1.63,2.01,6.77,1.34,0.25,8.9,8.2,1.5,254,8.9,Yes
Mumbai,Borivali,South,24.2765,72.9438,8345,82507,5231,7.8,5.2,239,6.1,5.42,0.92,1.2,4.23,1.29,7.9,8.1,5.87,116,7.8,Yes
Mumbai,Powai,South,27.6823,73.6285,12052,46743,4220,9.5,4.3,222,3.5,5.2,1.61,1.69,0.79,0.39,6.9,6.9,3.45,271,9.4,Yes
Mumbai,Andheri West,West,16.6782,78.3059,5316,85782,5776,9.1,2.1,251,5.8,1.77,2.41,2.04,3.06,1.19,8.4,6.8,3.17,151,8.4,Yes
Mumbai,Navi Mumbai,North,14.226,78.5866,15479,41079,1683,9.1,1.2,242,3.4,2.46,1.1,4.46,4.75,0.83,8.2,4.9,5.28,216,8.7,Yes
Mumbai,Powai,South,26.6094,80.059,11231,34726,3692,9.5,3.7,163,3.4,3.22,3.89,1.61,5.17,0.86,6.5,5.9,5.29,229,7.0,Yes
Mumbai,Navi Mumbai,Central,28.6472,74.2129,9511,59965,5224,7.9,2.9,249,5.2,5.9,4.46,2.63,1.42,0.77,7.7,7.9,3.75,285,8.3,Yes
Mumbai,Navi Mumbai,West,18.9116,76.4325,5888,27771,2046,7.5,4.6,184,5.7,1.97,0.42,1.93,0.84,0.6,9.3,7.8,4.97,111,7.3,Yes
Mumbai,Powai,Central,28.3336,75.2601,14255,23393,1655,8.1,1.1,197,6.8,1.02,0.93,2.12,4.56,1.27,7.4,6.9,1.35,255,8.3,Yes
Mumbai,Borivali,South,27.998,74.6964,14736,81775,3106,8.5,2.7,168,4.0,2.99,0.74,6.21,5.21,0.97,7.0,4.8,3.0,118,6.2,Yes
Mumbai,Borivali,East,13.212,73.0038,5109,21519,4488,6.7,2.4,149,3.8,2.04,3.89,5.97,4.68,1.3,9.4,6.4,3.15,220,9.2,Yes
Mumbai,Andheri West,West,20.2733,74.4957,8140,46505,5314,8.4,1.9,150,3.0,5.79,2.34,3.73,0.79,1.07,9.0,6.1,5.05,130,6.2,Yes
Mumbai,Borivali,West,18.556,77.2968,8922,40132,6260,8.4,4.5,210,5.1,0.98,0.6,4.34,1.65,1.21,7.4,6.3,3.02,292,6.2,Yes
Mumbai,Andheri West,South,26.3212,73.4559,15693,72977,1505,9.1,1.8,199,3.1,2.96,4.09,4.68,3.41,0.9,6.9,7.3,4.27,218,9.1,No
Mumbai,Borivali,West,15.1046,77.55,11799,53141,5926,7.6,1.9,238,6.9,3.91,0.65,5.74,3.85,1.21,6.6,6.8,1.25,94,8.3,Yes
Mumbai,Navi Mumbai,West,25.6845,73.4239,6537,45281,5706,8.6,3.8,214,6.6,4.37,2.27,2.59,1.01,0.75,8.0,8.4,5.93,254,9.1,Yes
Mumbai,Navi Mumbai,North,23.0082,75.137,10304,64435,5879,8.8,5.3,191,3.9,5.69,2.54,4.32,4.45,0.24,6.9,7.6,1.45,165,9.0,No
Mumbai,Andheri West,East,14.5115,73.4262,5951,74772,6222,7.6,1.3,126,3.1,3.52,1.45,2.87,1.91,0.27,9.2,5.2,5.61,171,8.4,Yes
Mumbai,Powai,North,20.9342,78.6282,5105,80160,6405,7.8,2.7,156,6.8,2.85,3.99,3.94,4.38,0.38,8.1,8.5,4.06,265,8.1,Yes
Mumbai,Borivali,West,20.2246,76.4239,4917,48954,2258,6.6,2.9,128,7.0,1.92,3.63,3.51,0.55,0.6,7.9,8.0,5.07,157,9.1,No
Mumbai,Bandra East,North,13.3685,73.828,13090,22357,5958,6.9,2.2,233,5.2,3.18,4.16,2.46,4.25,0.34,6.4,7.8,2.61,199,8.4,No
Mumbai,Powai,North,18.534,79.865,14585,35874,5460,8.3,5.4,194,6.3,1.24,4.45,6.63,2.18,0.1,6.1,7.0,2.71,244,9.2,No
Mumbai,Navi Mumbai,Central,25.1137,78.4551,12961,20660,5608,8.9,4.5,259,5.8,1.35,1.87,5.09,3.81,0.78,6.1,5.4,3.04,192,7.8,No
Mumbai,Borivali,North,14.6661,74.1271,9855,24580,5287,6.9,4.7,132,6.2,2.0,3.54,6.55,1.15,1.37,8.1,8.3,1.57,238,7.0,No
Mumbai,Navi Mumbai,North,25.393,77.3234,14541,19748,2948,9.3,1.6,197,7.1,2.72,3.98,4.18,2.41,1.32,8.6,5.4,2.19,227,7.1,Yes
Mumbai,Powai,East,24.3337,75.9897,13196,57992,2738,7.5,3.7,123,5.0,3.67,0.46,6.12,3.83,0.45,7.2,5.3,1.12,80,7.7,No
Mumbai,Navi Mumbai,Central,23.5333,78.6355,14605,58249,5507,7.3,2.9,236,6.5,5.62,2.09,5.71,2.34,1.29,6.9,4.5,3.18,266,7.1,Yes
Mumbai,Bandra East,Central,19.0305,74.7888,8099,78255,5886,7.4,1.5,175,3.0,2.49,3.28,3.58,4.0,0.39,8.5,6.4,2.26,120,8.0,Yes
Mumbai,Bandra East,East,15.6565,79.3503,5728,50772,5941,7.5,2.5,167,3.3,3.26,1.59,6.64,1.56,0.16,6.0,7.9,3.25,94,6.9,Yes
Mumbai,Bandra East,South,27.7152,74.9393,8653,43634,2600,6.6,2.2,187,3.8,1.07,1.69,2.89,4.3,0.61,6.7,6.5,1.06,189,8.5,Yes
Mumbai,Bandra East,South,13.7347,76.1976,8876,54742,5243,9.0,1.2,240,6.1,1.44,3.11,6.22,4.25,0.23,8.7,7.2,2.18,221,8.0,Yes
Mumbai,Navi Mumbai,South,18.9634,78.3032,8292,82743,3524,6.7,4.2,216,5.6,3.89,2.13,1.69,0.87,1.04,6.8,5.3,4.91,168,7.1,Yes
Mumbai,Bandra East,South,25.2592,80.198,13729,24225,2213,7.2,1.2,243,4.0,3.5,2.32,3.07,1.67,0.51,9.2,4.7,3.46,193,6.9,Yes
Mumbai,Borivali,North,16.2608,80.2496,9870,86096,1865,6.9,3.9,127,4.3,1.85,2.16,3.27,3.89,1.13,8.9,7.6,4.5,125,6.9,Yes
Mumbai,Bandra East,Central,25.8617,73.3401,11193,20535,3074,6.7,2.3,234,7.4,5.18,4.12,1.74,2.14,1.01,6.4,4.6,2.62,69,6.1,Yes
Mumbai,Borivali,East,20.7217,76.1001,6758,77219,5769,8.5,1.7,156,4.9,5.98,2.9,3.34,1.49,0.4,7.9,8.4,1.1,61,7.2,Yes
Mumbai,Powai,Central,14.6329,79.974,4887,59537,3995,8.2,2.4,243,4.2,3.4,4.36,4.1,0.47,0.96,7.9,8.8,2.91,80,6.2,No
Mumbai,Bandra East,Central,25.2814,78.0922,8558,57604,5255,6.9,2.2,247,3.3,1.88,2.13,3.6,3.72,1.22,8.4,5.7,1.19,201,8.4,Yes
Mumbai,Borivali,West,23.2043,74.9293,7834,77445,2984,8.8,5.0,172,5.2,3.26,2.36,5.38,2.93,0.87,7.5,8.8,5.89,282,8.6,Yes
Mumbai,Borivali,North,22.8746,80.2365,11971,19875,6260,6.8,1.1,193,5.7,2.35,4.2,4.29,5.43,0.45,6.4,4.8,1.29,104,8.0,Yes
Mumbai,Navi Mumbai,North,18.7866,75.0679,4836,49558,5359,6.7,5.3,160,5.1,1.34,2.16,3.08,1.09,0.86,7.8,8.4,4.37,182,6.5,Yes
Mumbai,Bandra East,North,20.6609,78.4626,11679,22665,3740,8.5,2.6,233,6.5,3.37,1.69,1.26,2.15,1.17,8.2,7.9,0.66,150,6.0,Yes
Mumbai,Andheri West,West,18.2714,77.4802,5984,20365,5259,6.5,3.6,130,7.3,1.84,1.73,5.68,1.15,1.42,8.3,5.8,3.94,181,7.4,No
Mumbai,Navi Mumbai,West,20.0174,77.0874,7698,75297,1756,7.0,4.3,218,5.1,4.37,1.9,3.15,2.01,1.21,7.8,6.2,0.76,266,8.2,Yes
Mumbai,Andheri West,West,22.8549,79.6304,9325,33200,1963,8.7,4.0,164,3.0,4.21,2.14,2.68,3.62,0.96,6.2,8.7,4.98,284,6.7,Yes
Mumbai,Borivali,North,13.8633,77.8641,14730,69668,6274,9.1,1.9,249,7.4,2.45,1.3,2.63,3.78,0.17,8.1,6.6,1.51,73,9.3,Yes
Mumbai,Borivali,South,13.2304,76.9234,9216,20344,4801,8.8,3.5,207,3.3,1.27,0.65,1.76,4.57,0.35,9.0,6.4,1.98,72,9.5,No
Mumbai,Bandra East,North,18.3553,76.8426,14765,68695,6412,9.4,3.7,166,5.4,3.3,3.29,2.03,0.45,0.5,9.1,6.2,2.34,142,7.9,Yes
Mumbai,Powai,South,22.8752,78.3279,5082,68908,5460,8.0,5.5,180,3.8,4.14,4.22,5.15,1.62,1.24,9.5,7.1,5.28,156,6.1,Yes
Mumbai,Borivali,Central,16.3564,80.2214,7049,81740,5135,8.9,1.9,197,4.2,1.22,1.45,5.64,2.34,0.53,7.2,5.1,1.86,155,7.8,Yes
Mumbai,Powai,Central,27.2311,78.2258,9028,89002,3379,8.3,2.7,189,6.4,4.29,1.6,3.35,2.68,0.15,7.5,6.4,4.36,271,6.5,No
Mumbai,Borivali,North,14.0008,76.6382,8806,49431,2562,8.1,2.8,244,4.4,1.15,3.06,5.34,1.5,0.4,7.2,6.3,0.79,172,6.9,Yes
Mumbai,Navi Mumbai,Central,23.4139,75.5395,15687,60982,4693,6.9,3.5,163,4.6,5.96,1.7,6.97,2.1,1.47,6.6,6.9,3.6,128,6.3,Yes
Mumbai,Borivali,East,19.229,78.6805,8169,27646,3463,7.0,4.1,196,3.0,3.33,0.63,3.2,4.5,1.39,8.8,5.3,2.87,141,9.1,Yes
Mumbai,Andheri West,East,18.8085,72.8037,6157,62512,4247,7.8,3.3,239,4.3,2.85,4.41,5.83,1.82,0.43,9.1,6.1,2.33,85,8.5,No
Mumbai,Navi Mumbai,North,22.9751,75.0487,14863,38958,2205,9.1,1.2,133,3.2,3.03,2.47,3.33,4.88,0.59,9.1,6.9,0.7,101,8.5,Yes
Mumbai,Andheri West,Central,23.3842,74.2091,7521,45524,5576,8.9,3.3,174,4.2,4.96,4.34,5.34,4.59,0.71,7.8,5.5,4.16,168,6.4,Yes
Mumbai,Bandra East,Central,19.0112,78.134,5309,36455,6143,6.5,2.6,168,5.5,4.89,2.02,1.27,2.37,0.63,6.5,7.8,2.13,255,6.9,No
Mumbai,Bandra East,Central,25.8043,79.1353,11282,19575,5689,6.8,5.4,260,6.0,1.27,3.16,2.85,4.78,0.94,6.3,8.6,5.28,299,9.5,Yes
Mumbai,Powai,East,16.3398,78.2892,8848,88547,5164,7.6,1.8,121,4.8,3.77,3.3,3.49,3.27,0.63,7.1,6.6,5.73,277,7.3,Yes
Mumbai,Powai,East,24.4263,75.0849,8556,87100,4885,7.1,5.2,197,6.6,4.15,1.18,4.89,2.32,0.19,8.2,5.6,3.46,89,7.1,Yes
Mumbai,Navi Mumbai,East,14.5346,75.5414,15451,32060,6174,8.3,3.3,188,6.6,2.8,4.33,3.06,1.03,0.49,9.4,8.8,1.85,155,9.3,Yes
Mumbai,Borivali,South,19.556,79.3213,6722,47714,5571,8.6,4.1,189,6.0,5.28,1.26,5.5,0.81,0.36,9.3,5.4,4.07,210,6.7,Yes
Mumbai,Powai,West,28.1985,76.1824,6067,51508,5917,6.8,4.9,181,4.0,4.3,3.8,1.21,3.42,1.23,6.7,5.5,3.92,277,6.6,No
Mumbai,Navi Mumbai,East,25.4677,75.8827,15079,26345,2132,9.2,4.4,170,3.3,4.52,4.23,2.49,4.24,0.4,6.6,7.3,4.31,109,7.1,Yes
Mumbai,Navi Mumbai,North,26.7864,79.8574,9698,62174,5130,7.6,3.2,245,5.7,0.76,0.66,3.4,0.5,1.08,6.9,5.7,0.73,182,6.7,Yes
Mumbai,Borivali,South,14.3498,79.7726,7941,46733,4085,7.6,1.9,252,3.8,0.98,0.74,5.8,1.21,0.64,6.6,4.8,4.62,274,8.9,No
Mumbai,Borivali,Central,23.4289,78.6705,8967,86087,1780,9.0,3.0,243,5.6,3.83,1.05,6.19,1.3,0.71,8.1,4.7,4.95,125,7.4,No
Mumbai,Bandra East,North,23.0037,79.4729,11278,67567,3097,9.5,1.9,146,3.1,0.63,3.08,6.15,1.53,1.07,7.2,6.1,0.76,182,6.5,Yes
Mumbai,Andheri West,West,20.9008,78.1298,7371,24672,5428,8.4,1.1,196,7.2,5.98,4.26,4.65,5.23,0.67,7.0,6.5,2.04,61,9.4,No
Mumbai,Andheri West,North,21.3389,78.052,6948,50106,5664,8.1,3.5,125,5.2,2.9,2.49,1.56,3.38,0.5,8.6,7.1,1.02,273,9.1,No
Mumbai,Powai,South,17.9129,79.9574,15689,61691,3581,8.6,4.7,135,6.7,1.29,3.36,5.9,2.15,1.44,9.3,6.0,4.21,149,6.3,Yes
Mumbai,Borivali,South,21.6324,74.2089,6858,34913,5568,7.9,1.3,236,6.5,3.67,1.95,6.17,5.3,0.73,8.6,8.8,3.98,134,9.0,Yes
Mumbai,Navi Mumbai,East,13.7232,76.2095,5382,22784,5907,6.7,1.9,237,6.8,2.84,1.05,6.49,1.69,0.28,9.3,5.4,3.16,188,7.9,No
Mumbai,Bandra East,West,22.5499,78.8623,13977,71294,5503,7.6,1.1,136,4.4,2.33,0.73,3.15,1.81,0.76,8.5,7.0,5.53,266,9.4,Yes
Mumbai,Borivali,South,24.9511,80.187,9072,70406,2503,9.2,3.9,139,6.1,4.38,2.11,4.63,1.94,0.18,7.7,7.8,5.16,266,7.2,Yes
Mumbai,Borivali,North,22.2347,78.0753,8285,66328,1954,7.7,3.6,176,3.5,1.48,0.64,3.56,1.84,0.11,8.1,4.6,2.0,120,8.0,No
Mumbai,Bandra East,East,20.2092,73.4707,6991,56480,5960,7.6,3.8,171,7.1,3.64,0.45,4.16,3.61,0.63,8.4,5.7,1.45,266,8.8,Yes
Mumbai,Andheri West,West,25.5121,76.7451,11903,71813,4201,9.1,3.1,238,5.5,1.06,3.0,4.76,3.0,0.32,8.4,8.3,2.35,206,7.5,Yes
Mumbai,Navi Mumbai,East,18.3041,74.6233,11118,61261,6451,7.6,4.6,237,5.2,2.41,0.36,3.36,2.52,0.25,8.8,5.8,3.48,143,8.6,Yes
Mumbai,Andheri West,East,26.94,75.2568,8180,23714,6103,8.3,4.8,173,7.0,5.29,3.21,3.9,0.28,0.62,6.3,8.9,4.54,63,9.4,Yes
Mumbai,Andheri West,South,16.3413,77.959,12218,52775,5624,9.0,4.7,256,7.3,0.63,0.82,1.14,1.9,0.46,8.3,7.5,1.02,300,6.3,Yes
Mumbai,Powai,South,19.1017,75.469,10996,24666,6047,6.6,3.5,180,5.9,1.41,2.03,2.68,3.95,1.45,8.0,4.9,2.8,245,9.3,Yes
Mumbai,Andheri West,South,24.1678,75.0133,15744,74366,1636,7.3,1.1,147,3.8,5.27,2.16,4.83,2.53,0.77,8.6,7.2,4.26,174,8.7,Yes
Mumbai,Bandra East,Central,23.2024,75.5671,11689,41551,3870,9.1,1.9,205,6.0,5.48,4.33,2.79,0.27,0.73,7.6,8.1,3.13,254,6.4,No
Mumbai,Powai,West,27.3108,75.5283,11441,45260,4081,8.0,3.7,141,6.4,1.4,2.49,5.24,3.73,0.81,7.5,8.0,2.69,88,6.6,No
Mumbai,Powai,South,13.1643,76.2835,5768,54048,3955,8.1,3.0,255,5.9,3.08,1.43,6.65,0.37,0.22,7.3,5.0,5.7,288,6.1,Yes
Mumbai,Navi Mumbai,West,27.5401,79.0286,12703,71329,2523,8.8,1.6,233,4.9,1.86,0.51,3.3,5.41,1.2,8.6,8.5,5.39,263,8.6,Yes
Mumbai,Borivali,North,17.3133,75.6434,5947,83055,2714,8.9,1.4,217,6.3,5.35,0.59,1.05,0.77,0.89,8.3,5.6,3.99,170,7.8,Yes
Mumbai,Borivali,South,27.8203,80.0838,15211,74231,1620,6.6,4.6,164,3.8,3.38,0.68,1.97,3.65,0.83,8.3,5.6,2.42,81,8.7,Yes
Mumbai,Bandra East,North,22.8965,80.0979,8125,71776,3401,8.2,2.0,257,4.2,4.55,1.53,4.51,3.28,0.42,6.6,6.9,1.64,102,7.6,Yes
Mumbai,Navi Mumbai,East,21.4783,75.9252,15751,55605,1849,6.6,4.3,237,5.7,1.13,2.43,5.5,0.97,0.5,8.1,8.4,0.6,256,7.8,Yes
Mumbai,Andheri West,East,23.0138,73.7779,11139,50703,1843,8.6,3.7,203,5.4,3.22,3.0,4.74,3.94,0.56,8.8,7.7,4.65,137,6.6,Yes
Mumbai,Powai,Central,13.3279,73.5028,10950,89782,5385,8.2,3.9,217,7.0,4.3,3.49,5.51,4.23,0.58,8.2,7.7,2.3,106,8.0,Yes
Mumbai,Borivali,North,27.6605,75.3013,11724,39789,3247,8.8,3.2,193,6.5,1.46,4.1,2.85,0.49,1.36,7.8,8.0,2.35,217,8.7,No
Mumbai,Borivali,North,16.5958,76.9182,11853,85171,2931,7.5,2.2,170,4.4,5.13,2.17,6.66,5.2,1.3,6.6,7.4,3.26,161,7.2,No
Mumbai,Powai,South,22.799,75.111,5796,66747,3402,8.4,3.2,135,3.5,3.86,0.79,5.1,4.45,1.41,7.9,8.1,5.96,201,8.3,Yes
Mumbai,Navi Mumbai,East,26.6219,73.8076,6026,34268,1869,8.0,4.5,164,6.1,5.97,1.83,3.61,1.39,0.15,7.3,8.9,5.27,216,8.4,No
Mumbai,Navi Mumbai,West,25.6604,75.311,9822,44765,3224,9.2,5.4,154,4.8,4.49,2.37,4.69,4.98,1.31,8.4,8.7,5.11,230,9.0,No
Mumbai,Andheri West,South,26.5839,80.0588,15262,75603,4769,8.8,2.6,123,6.0,5.23,3.37,2.05,0.6,0.56,6.3,8.8,3.45,61,8.9,Yes
Mumbai,Andheri West,North,18.6422,79.2781,7841,41906,5064,9.1,5.4,199,6.0,2.48,0.71,6.22,1.7,1.13,8.2,8.9,1.53,119,9.2,Yes
Mumbai,Bandra East,North,20.5809,76.3319,7016,68551,4206,8.5,2.7,216,5.3,1.97,3.13,3.33,5.24,0.11,7.1,6.1,3.39,233,7.2,No
Mumbai,Borivali,South,25.5421,75.6016,11779,74316,6480,8.2,2.8,169,3.9,4.28,1.49,2.93,1.16,1.19,8.6,6.7,1.31,248,7.5,Yes
Mumbai,Powai,West,15.1865,74.5158,12843,20427,2505,7.2,4.6,127,3.3,2.53,0.99,5.03,2.36,0.64,6.7,5.9,3.0,221,9.0,Yes
Mumbai,Andheri West,West,17.2634,80.1174,11876,54196,2346,7.5,2.6,240,6.3,3.6,1.78,1.92,5.18,0.58,8.3,8.6,0.66,76,9.4,No
Delhi NCR,Gurgaon,North,25.4537,73.8515,9631,36951,3799,8.4,2.0,134,3.3,1.9,3.76,3.6,1.11,1.4,8.7,4.7,0.74,260,7.5,Yes
Delhi NCR,Gurgaon,East,13.2107,77.6762,10481,80035,4775,6.7,1.1,209,3.8,4.69,3.85,3.63,2.46,0.97,7.3,6.6,0.65,110,8.2,Yes
Delhi NCR,Rohini,East,25.851,74.6619,14038,66756,6188,7.0,4.1,178,4.6,0.76,3.89,2.85,3.31,0.6,6.6,8.4,5.84,132,7.5,No
Delhi NCR,Dwarka,North,16.1423,76.2678,10514,66425,2926,9.4,4.5,170,7.0,2.77,0.84,4.34,5.38,0.86,6.1,6.0,0.63,114,7.1,Yes
Delhi NCR,Rohini,East,27.083,77.0601,7180,51902,4026,8.2,1.9,201,6.0,3.0,1.97,3.11,5.4,0.51,9.2,8.1,1.83,211,8.1,Yes
Delhi NCR,Faridabad,West,24.083,78.364,14279,44918,4006,9.1,4.3,235,3.9,2.45,2.47,4.35,2.08,1.45,6.8,8.7,5.01,170,7.0,Yes
Delhi NCR,Dwarka,Central,23.0818,75.4789,9605,54863,4589,8.5,4.3,122,7.2,2.54,2.06,3.28,2.83,0.79,6.9,6.4,2.9,130,7.7,Yes
Delhi NCR,Noida,South,18.0665,78.8927,8145,48883,4410,7.9,2.2,213,4.1,4.37,4.28,4.13,2.3,1.39,7.8,7.1,4.6,80,8.1,No
